Dataset Name,Column 1,Column 2,Pearson Correlation Coefficient,Spearman Correlation Coefficient,Kendall Correlation Coefficient
Terrorist Attacks Dataset,Terrorist attacks,Attack method: Assassination,"{""coefficient"": 0.86912, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.75062, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.68465, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Attack method: Armed Assault,"{""coefficient"": 0.97343, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.82392, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.76046, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Attack method: Bombing/Explosion,"{""coefficient"": 0.97889, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.87728, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.82221, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Death Age 100+,"{""coefficient"": 0.71797, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.2918, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.26123, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Death Age: 51-99 ,"{""coefficient"": 0.82478, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.38097, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.3418, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Death Age : 21-50 ,"{""coefficient"": 0.91013, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.4919, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.4418, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Death Age : 11-20 ,"{""coefficient"": 0.93858, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.56042, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.50436, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Death Age : 6-10 ,"{""coefficient"": 0.95714, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.62202, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.56155, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Death Age :  1-5,"{""coefficient"": 0.99057, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.85243, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.79426, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Terrorist Death Type : Suicide,"{""coefficient"": 0.83867, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.42506, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.38046, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Terrorist Death Type : Killed,"{""coefficient"": 0.95202, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.85595, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.77539, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Attack method: Hijacking,"{""coefficient"": 0.77747, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.46429, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.42619, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.755, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.47625, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.43689, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Attack method: Unarmed Assault,"{""coefficient"": 0.67983, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.42763, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.3905, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.83186, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.62274, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.55953, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.94431, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.69442, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.64002, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Attack method: Assassination,"{""coefficient"": 0.8053, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.75466, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.6961, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Attack method: Armed Assault,"{""coefficient"": 0.94442, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.8406, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.78198, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Attack method: Bombing/Explosion,"{""coefficient"": 0.93077, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.76909, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.69554, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Death Age 100+,"{""coefficient"": 0.83188, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.34042, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.31362, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Death Age: 51-99 ,"{""coefficient"": 0.90541, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.44292, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.4096, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Death Age : 21-50 ,"{""coefficient"": 0.97495, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.57865, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.53854, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Death Age : 11-20 ,"{""coefficient"": 0.9822, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.65598, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.61337, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Death Age : 6-10 ,"{""coefficient"": 0.97946, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.71647, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.67176, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Death Age :  1-5,"{""coefficient"": 0.96312, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.9578, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.91695, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Terrorist Death Type : Suicide,"{""coefficient"": 0.87275, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.47775, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.44097, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorism deaths,Terrorist Death Type : Killed,"{""coefficient"": 0.99083, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99376, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.98851, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hijacking,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.75251, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.48318, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.47218, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hijacking,Attack method: Unarmed Assault,"{""coefficient"": 0.70191, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.40935, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.39888, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hijacking,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.81064, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.45955, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.43534, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hijacking,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.80743, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.48847, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.4664, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hijacking,Attack method: Assassination,"{""coefficient"": 0.7686, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.47449, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.44811, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hijacking,Attack method: Armed Assault,"{""coefficient"": 0.78963, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.46813, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.43646, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hijacking,Attack method: Bombing/Explosion,"{""coefficient"": 0.70431, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.45181, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.41549, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hijacking,Death Age 100+,"{""coefficient"": 0.67548, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.3501, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.34434, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hijacking,Death Age: 51-99 ,"{""coefficient"": 0.73518, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.42092, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.41299, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hijacking,Death Age : 21-50 ,"{""coefficient"": 0.755, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.45988, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.44715, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hijacking,Death Age : 11-20 ,"{""coefficient"": 0.75306, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.46856, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.45305, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hijacking,Death Age : 6-10 ,"{""coefficient"": 0.75968, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.48845, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.46938, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hijacking,Death Age :  1-5,"{""coefficient"": 0.74674, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.47193, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.43765, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hijacking,Terrorist Death Type : Suicide,"{""coefficient"": 0.61947, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.40332, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.39225, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hijacking,Terrorist Death Type : Killed,"{""coefficient"": 0.78668, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.46454, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.42679, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Attack method: Unarmed Assault,"{""coefficient"": 0.62935, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.41669, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.40582, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.79365, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.50911, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.4831, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.78967, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.52743, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.50408, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Attack method: Assassination,"{""coefficient"": 0.75503, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.4981, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.47064, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Attack method: Armed Assault,"{""coefficient"": 0.77574, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.49782, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.46485, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Attack method: Bombing/Explosion,"{""coefficient"": 0.72129, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.45922, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.42242, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Death Age 100+,"{""coefficient"": 0.58166, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.35497, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.34864, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Death Age: 51-99 ,"{""coefficient"": 0.67238, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.42555, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.41695, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Death Age : 21-50 ,"{""coefficient"": 0.74697, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.4532, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.44065, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Death Age : 11-20 ,"{""coefficient"": 0.75884, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.47035, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.45463, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Death Age : 6-10 ,"{""coefficient"": 0.75035, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.50836, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.4885, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Death Age :  1-5,"{""coefficient"": 0.74483, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.48778, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.45244, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Terrorist Death Type : Suicide,"{""coefficient"": 0.61312, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.388, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.37716, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Terrorist Death Type : Killed,"{""coefficient"": 0.76076, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.47896, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.4399, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.76951, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.52411, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.4973, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.70559, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.42922, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.40812, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Attack method: Assassination,"{""coefficient"": 0.69985, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.43915, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.41254, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Attack method: Armed Assault,"{""coefficient"": 0.71814, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.47828, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.44523, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Attack method: Bombing/Explosion,"{""coefficient"": 0.65848, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.44145, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.40453, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Death Age: 51-99 ,"{""coefficient"": 0.59618, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.3917, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.38308, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Death Age : 21-50 ,"{""coefficient"": 0.65441, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.40617, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.39393, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Death Age : 11-20 ,"{""coefficient"": 0.67677, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.40125, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.38657, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Death Age : 6-10 ,"{""coefficient"": 0.68115, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.42129, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.40369, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Death Age :  1-5,"{""coefficient"": 0.69817, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.44304, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.40891, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Terrorist Death Type : Suicide,"{""coefficient"": 0.59082, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.45236, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.43912, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Terrorist Death Type : Killed,"{""coefficient"": 0.67429, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.42672, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.38997, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.87425, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.59093, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.55148, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Attack method: Assassination,"{""coefficient"": 0.83845, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.62884, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.58272, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Attack method: Armed Assault,"{""coefficient"": 0.89759, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.6869, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.63269, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Attack method: Bombing/Explosion,"{""coefficient"": 0.83218, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.65418, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.5952, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Death Age 100+,"{""coefficient"": 0.62025, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.32493, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.30867, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Death Age: 51-99 ,"{""coefficient"": 0.72975, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.39356, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.3736, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Death Age : 21-50 ,"{""coefficient"": 0.7881, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.47526, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.44851, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Death Age : 11-20 ,"{""coefficient"": 0.81279, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.50563, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.4752, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Death Age : 6-10 ,"{""coefficient"": 0.83584, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.55418, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.51822, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Death Age :  1-5,"{""coefficient"": 0.85867, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.65262, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.59633, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Terrorist Death Type : Suicide,"{""coefficient"": 0.67523, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.41328, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.38904, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Terrorist Death Type : Killed,"{""coefficient"": 0.83828, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.6253, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.56236, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Attack method: Assassination,"{""coefficient"": 0.77757, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.65051, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.60837, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Attack method: Armed Assault,"{""coefficient"": 0.94414, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.69894, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.65394, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Attack method: Bombing/Explosion,"{""coefficient"": 0.89176, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.62415, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.57183, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Death Age 100+,"{""coefficient"": 0.73812, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.36057, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.34539, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Death Age: 51-99 ,"{""coefficient"": 0.83871, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.47055, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.45125, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Death Age : 21-50 ,"{""coefficient"": 0.91759, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.58294, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.55787, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Death Age : 11-20 ,"{""coefficient"": 0.92553, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.64117, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.61259, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Death Age : 6-10 ,"{""coefficient"": 0.938, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.68315, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.65215, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Death Age :  1-5,"{""coefficient"": 0.93731, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.70231, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.65507, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Terrorist Death Type : Suicide,"{""coefficient"": 0.80879, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.45973, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.43845, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Terrorist Death Type : Killed,"{""coefficient"": 0.9399, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.69694, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.64304, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Attack method: Armed Assault,"{""coefficient"": 0.86044, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.70395, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.65254, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Attack method: Bombing/Explosion,"{""coefficient"": 0.80416, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.69231, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.63732, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Death Age 100+,"{""coefficient"": 0.56223, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.3228, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.30516, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Death Age: 51-99 ,"{""coefficient"": 0.6936, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.41234, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.38995, ""conclusion"": ""Not strongly correlated""}"
