Dataset Name,Column 1,Column 2,Control Column,Partial Correlation Coefficient,question,difficulty
Terrorist Attacks Dataset,Death Age :  1-5,Attack method: Armed Assault,Terrorist attacks,"{""coefficient"": -0.10451, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","When Terrorist attacks is fixed, how do Death Age :  1-5 and Attack method: Armed Assault correlate?",medium
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist Death Type : Killed,Terrorist attacks,"{""coefficient"": 0.15604, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for Terrorist attacks, what is the relationship between Death Age :  1-5 and Terrorist Death Type : Killed?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Hijacking,Terrorist attacks,"{""coefficient"": -0.10805, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in Terrorist attacks, how do Terrorist Death Type : Suicide and Attack method: Hijacking interact?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Unarmed Assault,Terrorist attacks,"{""coefficient"": -0.04248, ""p value"": 1e-05, ""conclusion"": ""Not strongly correlated""}",How does controlling for Terrorist attacks change the relationship between Terrorist Death Type : Suicide and Attack method: Unarmed Assault?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Hostage Taking (Kidnapping),Terrorist attacks,"{""coefficient"": 0.08796, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does Terrorist Death Type : Suicide correlate with Attack method: Hostage Taking (Kidnapping) when Terrorist attacks is held constant?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Armed Assault,Terrorist attacks,"{""coefficient"": -0.36673, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Terrorist Death Type : Suicide and Attack method: Armed Assault considering Terrorist attacks?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Terrorist Death Type : Killed,Terrorist attacks,"{""coefficient"": 0.00218, ""p value"": 0.82336, ""conclusion"": ""Not strongly correlated""}",Is there a significant link between Terrorist Death Type : Suicide and Terrorist Death Type : Killed when controlling for Terrorist attacks?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Hostage Taking (Barricade Incident),Terrorist attacks,"{""coefficient"": 0.06634, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Terrorist Death Type : Killed and Attack method: Hostage Taking (Barricade Incident) after Terrorist attacks is considered?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Facility/Infrastructure Attack,Terrorist attacks,"{""coefficient"": -0.13039, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of Terrorist Death Type : Killed on Attack method: Facility/Infrastructure Attack with Terrorist attacks taken into consideration?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Assassination,Terrorist attacks,"{""coefficient"": -0.0138, ""p value"": 0.15702, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Terrorist Death Type : Killed and Attack method: Assassination after Terrorist attacks is considered?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Bombing/Explosion,Terrorist attacks,"{""coefficient"": -0.42061, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of Terrorist Death Type : Killed on Attack method: Bombing/Explosion with Terrorist attacks taken into consideration?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Terrorist Death Type : Suicide,Terrorist attacks,"{""coefficient"": 0.00218, ""p value"": 0.82336, ""conclusion"": ""Not strongly correlated""}","After minimizing the influence of Terrorist attacks, what correlation exists between Terrorist Death Type : Killed and Terrorist Death Type : Suicide?",medium
Terrorist Attacks Dataset,Attack method: Hijacking,Attack method: Hostage Taking (Barricade Incident),Terrorism deaths,"{""coefficient"": 0.40136, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",Is there a significant link between Attack method: Hijacking and Attack method: Hostage Taking (Barricade Incident) when controlling for Terrorism deaths?,medium
Terrorist Attacks Dataset,Attack method: Hijacking,Attack method: Facility/Infrastructure Attack,Terrorism deaths,"{""coefficient"": 0.46956, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After minimizing the influence of Terrorism deaths, what correlation exists between Attack method: Hijacking and Attack method: Facility/Infrastructure Attack?",medium
Terrorist Attacks Dataset,Attack method: Hijacking,Attack method: Assassination,Terrorism deaths,"{""coefficient"": 0.38219, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Attack method: Hijacking and Attack method: Assassination after Terrorism deaths is considered?,medium
Terrorist Attacks Dataset,Attack method: Hijacking,Attack method: Bombing/Explosion,Terrorism deaths,"{""coefficient"": -0.08406, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does Attack method: Hijacking correlate with Attack method: Bombing/Explosion when Terrorism deaths is held constant?,medium
Terrorist Attacks Dataset,Attack method: Hijacking,Terrorist Death Type : Killed,Terrorism deaths,"{""coefficient"": 0.19237, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does controlling for Terrorism deaths change the relationship between Attack method: Hijacking and Terrorist Death Type : Killed?,medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Attack method: Hijacking,Terrorism deaths,"{""coefficient"": 0.40136, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in Terrorism deaths, how do Attack method: Hostage Taking (Barricade Incident) and Attack method: Hijacking interact?",medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Attack method: Facility/Infrastructure Attack,Terrorism deaths,"{""coefficient"": 0.45503, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","When Terrorism deaths is fixed, how do Attack method: Hostage Taking (Barricade Incident) and Attack method: Facility/Infrastructure Attack correlate?",medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Attack method: Assassination,Terrorism deaths,"{""coefficient"": 0.37819, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for Terrorism deaths, what is the relationship between Attack method: Hostage Taking (Barricade Incident) and Attack method: Assassination?",medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Attack method: Bombing/Explosion,Terrorism deaths,"{""coefficient"": 0.0774, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What connection exists between Attack method: Hostage Taking (Barricade Incident) and Attack method: Bombing/Explosion upon controlling for Terrorism deaths?,medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Terrorist Death Type : Killed,Terrorism deaths,"{""coefficient"": 0.1431, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in Terrorism deaths, how do Attack method: Hostage Taking (Barricade Incident) and Terrorist Death Type : Killed interact?",medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Attack method: Hijacking,Terrorism deaths,"{""coefficient"": 0.37588, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With the influence of Terrorism deaths removed, how are Attack method: Unarmed Assault and Attack method: Hijacking related?",medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Attack method: Hostage Taking (Kidnapping),Terrorism deaths,"{""coefficient"": 0.26365, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",Is there a significant link between Attack method: Unarmed Assault and Attack method: Hostage Taking (Kidnapping) when controlling for Terrorism deaths?,medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Attack method: Armed Assault,Terrorism deaths,"{""coefficient"": 0.31563, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With the influence of Terrorism deaths removed, how are Attack method: Unarmed Assault and Attack method: Armed Assault related?",medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Terrorist Death Type : Suicide,Terrorism deaths,"{""coefficient"": -0.00699, ""p value"": 0.47347, ""conclusion"": ""Not strongly correlated""}","After factoring in Terrorism deaths, how do Attack method: Unarmed Assault and Terrorist Death Type : Suicide interact?",medium
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Attack method: Hijacking,Terrorism deaths,"{""coefficient"": 0.46956, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With Terrorism deaths controlled, what is the correlation strength between Attack method: Facility/Infrastructure Attack and Attack method: Hijacking?",medium
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Attack method: Hostage Taking (Kidnapping),Terrorism deaths,"{""coefficient"": 0.48577, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After Terrorism deaths is controlled for, what remains the relationship between Attack method: Facility/Infrastructure Attack and Attack method: Hostage Taking (Kidnapping)?",medium
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Terrorist Death Type : Suicide,Terrorism deaths,"{""coefficient"": -0.1874, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in Terrorism deaths, how do Attack method: Facility/Infrastructure Attack and Terrorist Death Type : Suicide interact?",medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Terrorist attacks,Terrorism deaths,"{""coefficient"": 0.42215, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does controlling for Terrorism deaths change the relationship between Attack method: Hostage Taking (Kidnapping) and Terrorist attacks?,medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Attack method: Hostage Taking (Barricade Incident),Terrorism deaths,"{""coefficient"": 0.35554, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Attack method: Hostage Taking (Kidnapping) and Attack method: Hostage Taking (Barricade Incident) after Terrorism deaths is considered?,medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Attack method: Facility/Infrastructure Attack,Terrorism deaths,"{""coefficient"": 0.48577, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Attack method: Hostage Taking (Kidnapping) and Attack method: Facility/Infrastructure Attack after Terrorism deaths is considered?,medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Attack method: Armed Assault,Terrorism deaths,"{""coefficient"": 0.48365, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of Attack method: Hostage Taking (Kidnapping) on Attack method: Armed Assault with Terrorism deaths taken into consideration?,medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Terrorist Death Type : Suicide,Terrorism deaths,"{""coefficient"": -0.09556, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does Attack method: Hostage Taking (Kidnapping) correlate with Terrorist Death Type : Suicide when Terrorism deaths is held constant?,medium
Terrorist Attacks Dataset,Attack method: Assassination,Attack method: Hijacking,Terrorism deaths,"{""coefficient"": 0.38219, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What connection exists between Attack method: Assassination and Attack method: Hijacking upon controlling for Terrorism deaths?,medium
Terrorist Attacks Dataset,Attack method: Assassination,Attack method: Unarmed Assault,Terrorism deaths,"{""coefficient"": 0.35048, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After neutralizing the effect of Terrorism deaths, how do Attack method: Assassination and Attack method: Unarmed Assault relate to each other?",medium
Terrorist Attacks Dataset,Attack method: Assassination,Attack method: Bombing/Explosion,Terrorism deaths,"{""coefficient"": 0.25197, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With Terrorism deaths controlled, what is the correlation strength between Attack method: Assassination and Attack method: Bombing/Explosion?",medium
Terrorist Attacks Dataset,Attack method: Assassination,Terrorist Death Type : Killed,Terrorism deaths,"{""coefficient"": 0.34239, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After minimizing the influence of Terrorism deaths, what correlation exists between Attack method: Assassination and Terrorist Death Type : Killed?",medium
Terrorist Attacks Dataset,Attack method: Armed Assault,Attack method: Hostage Taking (Barricade Incident),Terrorism deaths,"{""coefficient"": 0.29086, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What connection exists between Attack method: Armed Assault and Attack method: Hostage Taking (Barricade Incident) upon controlling for Terrorism deaths?,medium
Terrorist Attacks Dataset,Attack method: Armed Assault,Attack method: Hostage Taking (Kidnapping),Terrorism deaths,"{""coefficient"": 0.48365, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in Terrorism deaths, how do Attack method: Armed Assault and Attack method: Hostage Taking (Kidnapping) interact?",medium
Terrorist Attacks Dataset,Attack method: Armed Assault,Terrorist Death Type : Killed,Terrorism deaths,"{""coefficient"": 0.33397, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After Terrorism deaths is controlled for, what remains the relationship between Attack method: Armed Assault and Terrorist Death Type : Killed?",medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Hostage Taking (Barricade Incident),Terrorism deaths,"{""coefficient"": 0.0774, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does Attack method: Bombing/Explosion correlate with Attack method: Hostage Taking (Barricade Incident) when Terrorism deaths is held constant?,medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Facility/Infrastructure Attack,Terrorism deaths,"{""coefficient"": 0.28542, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After Terrorism deaths is controlled for, what remains the relationship between Attack method: Bombing/Explosion and Attack method: Facility/Infrastructure Attack?",medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Assassination,Terrorism deaths,"{""coefficient"": 0.25197, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does Attack method: Bombing/Explosion correlate with Attack method: Assassination when Terrorism deaths is held constant?,medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Terrorist Death Type : Killed,Terrorism deaths,"{""coefficient"": -0.33647, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does controlling for Terrorism deaths change the relationship between Attack method: Bombing/Explosion and Terrorist Death Type : Killed?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Hijacking,Terrorism deaths,"{""coefficient"": -0.19237, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of Terrorist Death Type : Suicide on Attack method: Hijacking with Terrorism deaths taken into consideration?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Unarmed Assault,Terrorism deaths,"{""coefficient"": -0.00699, ""p value"": 0.47347, ""conclusion"": ""Not strongly correlated""}",What connection exists between Terrorist Death Type : Suicide and Attack method: Unarmed Assault upon controlling for Terrorism deaths?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Hostage Taking (Kidnapping),Terrorism deaths,"{""coefficient"": -0.09556, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After Terrorism deaths is controlled for, what remains the relationship between Terrorist Death Type : Suicide and Attack method: Hostage Taking (Kidnapping)?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Armed Assault,Terrorism deaths,"{""coefficient"": -0.33397, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After neutralizing the effect of Terrorism deaths, how do Terrorist Death Type : Suicide and Attack method: Armed Assault relate to each other?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Terrorist attacks,Terrorism deaths,"{""coefficient"": -0.00062, ""p value"": 0.94951, ""conclusion"": ""Not strongly correlated""}","When Terrorism deaths is fixed, how do Terrorist Death Type : Killed and Terrorist attacks correlate?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Hostage Taking (Barricade Incident),Terrorism deaths,"{""coefficient"": 0.1431, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After neutralizing the effect of Terrorism deaths, how do Terrorist Death Type : Killed and Attack method: Hostage Taking (Barricade Incident) relate to each other?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Facility/Infrastructure Attack,Terrorism deaths,"{""coefficient"": 0.1874, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After minimizing the influence of Terrorism deaths, what correlation exists between Terrorist Death Type : Killed and Attack method: Facility/Infrastructure Attack?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Assassination,Terrorism deaths,"{""coefficient"": 0.34239, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Terrorist Death Type : Killed and Attack method: Assassination considering Terrorism deaths?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Bombing/Explosion,Terrorism deaths,"{""coefficient"": -0.33647, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between Terrorist Death Type : Killed and Attack method: Bombing/Explosion manifest when isolating Terrorism deaths?,medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Terrorism deaths,Attack method: Hijacking,"{""coefficient"": 0.41032, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Attack method: Hostage Taking (Barricade Incident) and Terrorism deaths after Attack method: Hijacking is considered?,medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Attack method: Facility/Infrastructure Attack,Attack method: Hijacking,"{""coefficient"": 0.47619, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","When Attack method: Hijacking is fixed, how do Attack method: Hostage Taking (Barricade Incident) and Attack method: Facility/Infrastructure Attack correlate?",medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Attack method: Assassination,Attack method: Hijacking,"{""coefficient"": 0.41928, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What connection exists between Attack method: Hostage Taking (Barricade Incident) and Attack method: Assassination upon controlling for Attack method: Hijacking?,medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Attack method: Bombing/Explosion,Attack method: Hijacking,"{""coefficient"": 0.40915, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Attack method: Hostage Taking (Barricade Incident) and Attack method: Bombing/Explosion after Attack method: Hijacking is considered?,medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),Terrorist Death Type : Killed,Attack method: Hijacking,"{""coefficient"": 0.4151, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of Attack method: Hostage Taking (Barricade Incident) on Terrorist Death Type : Killed with Attack method: Hijacking taken into consideration?,medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Terrorism deaths,Attack method: Hijacking,"{""coefficient"": 0.29939, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in Attack method: Hijacking, how do Attack method: Unarmed Assault and Terrorism deaths interact?",medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Attack method: Facility/Infrastructure Attack,Attack method: Hijacking,"{""coefficient"": 0.48076, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of Attack method: Unarmed Assault on Attack method: Facility/Infrastructure Attack with Attack method: Hijacking taken into consideration?,medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Attack method: Assassination,Attack method: Hijacking,"{""coefficient"": 0.35193, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What connection exists between Attack method: Unarmed Assault and Attack method: Assassination upon controlling for Attack method: Hijacking?,medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Attack method: Bombing/Explosion,Attack method: Hijacking,"{""coefficient"": 0.32458, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What connection exists between Attack method: Unarmed Assault and Attack method: Bombing/Explosion upon controlling for Attack method: Hijacking?,medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Terrorist Death Type : Killed,Attack method: Hijacking,"{""coefficient"": 0.27769, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between Attack method: Unarmed Assault and Terrorist Death Type : Killed manifest when isolating Attack method: Hijacking?,medium
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Attack method: Unarmed Assault,Attack method: Hijacking,"{""coefficient"": 0.48076, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","When Attack method: Hijacking is fixed, how do Attack method: Facility/Infrastructure Attack and Attack method: Unarmed Assault correlate?",medium
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Terrorist Death Type : Suicide,Attack method: Hijacking,"{""coefficient"": 0.3765, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does controlling for Attack method: Hijacking change the relationship between Attack method: Facility/Infrastructure Attack and Terrorist Death Type : Suicide?,medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Attack method: Unarmed Assault,Attack method: Hijacking,"{""coefficient"": 0.33043, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After minimizing the influence of Attack method: Hijacking, what correlation exists between Attack method: Hostage Taking (Kidnapping) and Attack method: Unarmed Assault?",medium
Terrorist Attacks Dataset,Attack method: Assassination,Attack method: Unarmed Assault,Attack method: Hijacking,"{""coefficient"": 0.35193, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With Attack method: Hijacking controlled, what is the correlation strength between Attack method: Assassination and Attack method: Unarmed Assault?",medium
Terrorist Attacks Dataset,Attack method: Armed Assault,Attack method: Hostage Taking (Barricade Incident),Attack method: Hijacking,"{""coefficient"": 0.44924, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With the influence of Attack method: Hijacking removed, how are Attack method: Armed Assault and Attack method: Hostage Taking (Barricade Incident) related?",medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Unarmed Assault,Attack method: Hijacking,"{""coefficient"": 0.32458, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With the influence of Attack method: Hijacking removed, how are Attack method: Bombing/Explosion and Attack method: Unarmed Assault related?",medium
Terrorist Attacks Dataset,Death Age 100+,Terrorist attacks,Attack method: Hijacking,"{""coefficient"": 0.41264, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of Death Age 100+ on Terrorist attacks with Attack method: Hijacking taken into consideration?,medium
Terrorist Attacks Dataset,Death Age 100+,Attack method: Unarmed Assault,Attack method: Hijacking,"{""coefficient"": 0.04805, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does controlling for Attack method: Hijacking change the relationship between Death Age 100+ and Attack method: Unarmed Assault?,medium
Terrorist Attacks Dataset,Death Age 100+,Attack method: Hostage Taking (Kidnapping),Attack method: Hijacking,"{""coefficient"": 0.443, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","When Attack method: Hijacking is fixed, how do Death Age 100+ and Attack method: Hostage Taking (Kidnapping) correlate?",medium
Terrorist Attacks Dataset,Death Age 100+,Attack method: Armed Assault,Attack method: Hijacking,"{""coefficient"": 0.41471, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After Attack method: Hijacking is controlled for, what remains the relationship between Death Age 100+ and Attack method: Armed Assault?",medium
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Hostage Taking (Barricade Incident),Attack method: Hijacking,"{""coefficient"": 0.26689, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Death Age: 51-99  and Attack method: Hostage Taking (Barricade Incident) after Attack method: Hijacking is considered?,medium
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Facility/Infrastructure Attack,Attack method: Hijacking,"{""coefficient"": 0.33704, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does controlling for Attack method: Hijacking change the relationship between Death Age: 51-99  and Attack method: Facility/Infrastructure Attack?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Hostage Taking (Barricade Incident),Attack method: Hijacking,"{""coefficient"": 0.41409, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does controlling for Attack method: Hijacking change the relationship between Death Age : 21-50  and Attack method: Hostage Taking (Barricade Incident)?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Facility/Infrastructure Attack,Attack method: Hijacking,"{""coefficient"": 0.45856, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","When Attack method: Hijacking is fixed, how do Death Age : 21-50  and Attack method: Facility/Infrastructure Attack correlate?",medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Hostage Taking (Barricade Incident),Attack method: Hijacking,"{""coefficient"": 0.44344, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does Death Age : 11-20  correlate with Attack method: Hostage Taking (Barricade Incident) when Attack method: Hijacking is held constant?,medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Attack method: Hostage Taking (Barricade Incident),Attack method: Hijacking,"{""coefficient"": 0.41721, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between Death Age : 6-10  and Attack method: Hostage Taking (Barricade Incident) manifest when isolating Attack method: Hijacking?,medium
Terrorist Attacks Dataset,Death Age :  1-5,Attack method: Unarmed Assault,Attack method: Hijacking,"{""coefficient"": 0.36733, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With the influence of Attack method: Hijacking removed, how are Death Age :  1-5 and Attack method: Unarmed Assault related?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Hostage Taking (Barricade Incident),Attack method: Hijacking,"{""coefficient"": 0.28426, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in Attack method: Hijacking, how do Terrorist Death Type : Suicide and Attack method: Hostage Taking (Barricade Incident) interact?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Facility/Infrastructure Attack,Attack method: Hijacking,"{""coefficient"": 0.3765, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With Attack method: Hijacking controlled, what is the correlation strength between Terrorist Death Type : Suicide and Attack method: Facility/Infrastructure Attack?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Hostage Taking (Barricade Incident),Attack method: Hijacking,"{""coefficient"": 0.4151, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Terrorist Death Type : Killed and Attack method: Hostage Taking (Barricade Incident) after Attack method: Hijacking is considered?,medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Terrorist attacks,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.47635, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With Attack method: Hostage Taking (Barricade Incident) controlled, what is the correlation strength between Attack method: Unarmed Assault and Terrorist attacks?",medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Attack method: Hijacking,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.44611, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in Attack method: Hostage Taking (Barricade Incident), how do Attack method: Unarmed Assault and Attack method: Hijacking interact?",medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Attack method: Assassination,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.44092, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With the influence of Attack method: Hostage Taking (Barricade Incident) removed, how are Attack method: Unarmed Assault and Attack method: Assassination related?",medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Attack method: Bombing/Explosion,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.37999, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Attack method: Unarmed Assault and Attack method: Bombing/Explosion after Attack method: Hostage Taking (Barricade Incident) is considered?,medium
