work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023.0,Data Analyst,Data Analysis,USD,60000.0,60000.0,United States,Entry-level,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,204500.0,204500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,142200.0,142200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,209300.0,209300.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,182200.0,182200.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Manager,Leadership and Management,USD,140000.0,140000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Manager,Leadership and Management,USD,120000.0,120000.0,United States,Senior,Full-time,In-person,United States,M
2022.0,Data Scientist,Data Science and Research,USD,85000.0,85000.0,United States,Entry-level,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,GBP,40000.0,49216.0,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2023.0,Research Engineer,Data Science and Research,USD,120000.0,120000.0,United Kingdom,Entry-level,Full-time,Remote,United Kingdom,M
2023.0,Research Engineer,Data Science and Research,USD,60000.0,60000.0,United Kingdom,Entry-level,Full-time,Remote,United Kingdom,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,147100.0,147100.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,90700.0,90700.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,230000.0,230000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,170000.0,170000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,227000.0,227000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,108000.0,108000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,180000.0,180000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,160000.0,160000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,180000.0,180000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,160000.0,160000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,180000.0,180000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,130000.0,130000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,EUR,52000.0,56143.0,Spain,Senior,Full-time,Remote,Spain,M
2023.0,Data Analyst,Data Analysis,EUR,48000.0,51824.0,Spain,Senior,Full-time,Remote,Spain,M
2023.0,Data Analyst,Data Analysis,USD,60000.0,60000.0,United States,Entry-level,Full-time,Remote,United States,L
2023.0,Data Analyst,Data Analysis,USD,50000.0,50000.0,Kuwait,Entry-level,Full-time,Hybrid,United States,L
2023.0,Data Engineer,Data Engineering,USD,226700.0,226700.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,133300.0,133300.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,252000.0,252000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,129000.0,129000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Big Data Architect,Data Architecture and Modeling,GBP,124999.0,153799.0,United Kingdom,Senior,Full-time,Remote,United Kingdom,L
2023.0,Data Analyst,Data Analysis,USD,80000.0,80000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,52500.0,52500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,250000.0,250000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,162500.0,162500.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,85000.0,85000.0,United States,Entry-level,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,75000.0,75000.0,United States,Entry-level,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,153600.0,153600.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,106800.0,106800.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,165000.0,165000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,124000.0,124000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,115934.0,115934.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,81666.0,81666.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,167580.0,167580.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,87980.0,87980.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,250000.0,250000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,63000.0,63000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Research Scientist,Data Science and Research,USD,253750.0,253750.0,Spain,Senior,Full-time,In-person,Spain,M
2023.0,Research Scientist,Data Science and Research,USD,169200.0,169200.0,Spain,Senior,Full-time,In-person,Spain,M
2023.0,Research Scientist,Data Science and Research,USD,253750.0,253750.0,Spain,Senior,Full-time,In-person,Spain,M
2023.0,Research Scientist,Data Science and Research,USD,169200.0,169200.0,Spain,Senior,Full-time,In-person,Spain,M
2023.0,Data Scientist,Data Science and Research,USD,170000.0,170000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,120000.0,120000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,124740.0,124740.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,65488.0,65488.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,213580.0,213580.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,163625.0,163625.0,United States,Senior,Full-time,Remote,United States,M
2022.0,Machine Learning Software Engineer,Machine Learning and AI,USD,375000.0,375000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,EUR,95000.0,102569.0,Ireland,Senior,Full-time,Remote,Ireland,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,220000.0,220000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,170000.0,170000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,235000.0,235000.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,210000.0,210000.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,180000.0,180000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,115000.0,115000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,200000.0,200000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,115000.0,115000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Science Manager,Data Science and Research,USD,231250.0,231250.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Science Manager,Data Science and Research,USD,138750.0,138750.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,284310.0,284310.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,153090.0,153090.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,160000.0,160000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,75000.0,75000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,125000.0,125000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,105000.0,105000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,GBP,90000.0,110736.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023.0,Data Analyst,Data Analysis,GBP,70000.0,86128.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023.0,Data Analyst,Data Analysis,USD,55000.0,55000.0,United States,Entry-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,48000.0,48000.0,United States,Entry-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,100000.0,100000.0,United States,Entry-level,Full-time,Hybrid,United States,M
2023.0,Data Science Lead,Data Science and Research,USD,225900.0,225900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Science Lead,Data Science and Research,USD,156400.0,156400.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,250000.0,250000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,162500.0,162500.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,318300.0,318300.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,188800.0,188800.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,385000.0,385000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,60000.0,60000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,110000.0,110000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,95000.0,95000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,145000.0,145000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,135000.0,135000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,180180.0,180180.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,106020.0,106020.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,93919.0,93919.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,51962.0,51962.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,241871.0,241871.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,133832.0,133832.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,170000.0,170000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,90000.0,90000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,210914.0,210914.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,116704.0,116704.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,192500.0,192500.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,140000.0,140000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,149076.0,149076.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,82365.0,82365.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,36000.0,36000.0,Mexico,Mid-level,Full-time,Remote,Mexico,S
2023.0,Data Scientist,Data Science and Research,USD,175000.0,175000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,148750.0,148750.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,370000.0,370000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,200000.0,200000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,235000.0,235000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,185000.0,185000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,GBP,100000.0,123040.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023.0,Machine Learning Engineer,Machine Learning and AI,GBP,80000.0,98432.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023.0,Data Scientist,Data Science and Research,USD,216100.0,216100.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,140800.0,140800.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,GBP,120000.0,147648.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023.0,Machine Learning Engineer,Machine Learning and AI,GBP,100000.0,123040.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023.0,Computer Vision Software Engineer,Machine Learning and AI,EUR,50000.0,53984.0,Netherlands,Senior,Full-time,Remote,Canada,L
2023.0,Data Scientist,Data Science and Research,USD,110000.0,110000.0,United States,Entry-level,Full-time,Hybrid,United States,S
2023.0,Data Engineer,Data Engineering,USD,128000.0,128000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,81500.0,81500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,GBP,55000.0,67672.0,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2023.0,Data Engineer,Data Engineering,GBP,52000.0,63980.0,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2023.0,Data Analyst,Data Analysis,GBP,50000.0,61520.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023.0,Data Analyst,Data Analysis,GBP,45000.0,55368.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023.0,Data Engineer,Data Engineering,USD,284000.0,284000.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,236000.0,236000.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Research Scientist,Data Science and Research,USD,248100.0,248100.0,Canada,Senior,Full-time,In-person,Canada,M
2023.0,Research Scientist,Data Science and Research,USD,145900.0,145900.0,Canada,Senior,Full-time,In-person,Canada,M
2023.0,Research Engineer,Data Science and Research,USD,155850.0,155850.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Engineer,Data Science and Research,USD,102544.0,102544.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,151410.0,151410.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,115360.0,115360.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,EUR,62000.0,66940.0,Spain,Mid-level,Full-time,Remote,Spain,M
2023.0,Data Engineer,Data Engineering,EUR,55000.0,59382.0,Spain,Mid-level,Full-time,Remote,Spain,M
2023.0,Director of Data Science,Data Science and Research,CAD,170000.0,125948.0,Canada,Senior,Full-time,Hybrid,Canada,M
2023.0,Azure Data Engineer,Data Engineering,USD,100000.0,100000.0,Netherlands,Senior,Full-time,Hybrid,Netherlands,L
2023.0,Data Scientist,Data Science and Research,USD,250000.0,250000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,162500.0,162500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,185000.0,185000.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Data Scientist,Data Science and Research,USD,120250.0,120250.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Data Engineer,Data Engineering,EUR,25000.0,26992.0,Germany,Entry-level,Full-time,Remote,Germany,L
2022.0,Data Scientist,Data Science and Research,USD,180000.0,180000.0,United States,Entry-level,Full-time,Remote,United States,M
2023.0,Research Scientist,Data Science and Research,USD,85000.0,85000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,70000.0,70000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,BI Developer,BI and Visualization,USD,135000.0,135000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,BI Developer,BI and Visualization,USD,100000.0,100000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analytics Manager,Leadership and Management,USD,155000.0,155000.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Data Analytics Manager,Leadership and Management,USD,140000.0,140000.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,204500.0,204500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,142200.0,142200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,226700.0,226700.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,133300.0,133300.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,225000.0,225000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,156400.0,156400.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,163800.0,163800.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,126000.0,126000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,163800.0,163800.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,126000.0,126000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,ML Engineer,Machine Learning and AI,USD,220000.0,220000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,ML Engineer,Machine Learning and AI,USD,150000.0,150000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,145000.0,145000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,115000.0,115000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analytics Manager,Leadership and Management,USD,204500.0,204500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analytics Manager,Leadership and Management,USD,138900.0,138900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,162500.0,162500.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,130000.0,130000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,150000.0,150000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,107000.0,107000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,175000.0,175000.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,110000.0,110000.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,226700.0,226700.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,133300.0,133300.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,252000.0,252000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,129000.0,129000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,150000.0,150000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,125000.0,125000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,252000.0,252000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,129000.0,129000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,225000.0,225000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,156400.0,156400.0,United States,Senior,Full-time,In-person,United States,M
2022.0,Research Scientist,Data Science and Research,USD,23000.0,23000.0,India,Mid-level,Full-time,Remote,India,L
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,110000.0,110000.0,United States,Mid-level,Full-time,Remote,United States,L
2023.0,Data Engineer,Data Engineering,USD,265000.0,265000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,182750.0,182750.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,130000.0,130000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,100000.0,100000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,153600.0,153600.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,106800.0,106800.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,137500.0,137500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,81500.0,81500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Head of Data Science,Data Science and Research,USD,314100.0,314100.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Head of Data Science,Data Science and Research,USD,195800.0,195800.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,205000.0,205000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,180000.0,180000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,165000.0,165000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,144000.0,144000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,BI Developer,BI and Visualization,USD,160000.0,160000.0,United States,Entry-level,Full-time,In-person,United States,M
2023.0,BI Developer,BI and Visualization,USD,100000.0,100000.0,United States,Entry-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,200000.0,200000.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,145000.0,145000.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,150000.0,150000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,100000.0,100000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Manager,Leadership and Management,USD,199000.0,199000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Manager,Leadership and Management,USD,112000.0,112000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,105000.0,105000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,70000.0,70000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Big Data Engineer,Data Engineering,USD,130000.0,130000.0,Sweden,Entry-level,Full-time,Remote,Sweden,S
2023.0,Data Analyst,Data Analysis,USD,180180.0,180180.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,106020.0,106020.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,160000.0,160000.0,United States,Entry-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,135000.0,135000.0,United States,Entry-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,183000.0,183000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,134000.0,134000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,220000.0,220000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,150000.0,150000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,350000.0,350000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,262500.0,262500.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Analyst,Data Analysis,USD,122000.0,122000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,94000.0,94000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,276000.0,276000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,184000.0,184000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,310000.0,310000.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,239000.0,239000.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,225000.0,225000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,156400.0,156400.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,180000.0,180000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,150000.0,150000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,228000.0,228000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,152000.0,152000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,209450.0,209450.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,158677.0,158677.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,175000.0,175000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,145000.0,145000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,240000.0,240000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,170000.0,170000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,103200.0,103200.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,61200.0,61200.0,United States,Mid-level,Full-time,In-person,United States,M
2022.0,Data Scientist,Data Science and Research,USD,155000.0,155000.0,United States,Mid-level,Full-time,Remote,United States,L
2021.0,Marketing Data Engineer,Data Engineering,SGD,90000.0,66970.0,Singapore,Entry-level,Full-time,Hybrid,Singapore,L
2023.0,Data Scientist,Data Science and Research,EUR,59000.0,63701.0,Cyprus,Senior,Full-time,Hybrid,Estonia,L
2023.0,Data Scientist,Data Science and Research,USD,237000.0,237000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,145000.0,145000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,240000.0,240000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,139000.0,139000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,174500.0,174500.0,United States,Senior,Full-time,In-person,United States,M
